X;Y;Z;depth;Bed_Alt
583330.8372;129872.9137;2783.336284;120.207422;2663.129
583330.8372;129872.9137;2783.336284;120.207422;2663.129
584069.0546;129699.3939;2688.043931;34.713854;2653.33
583556.4454;130203.1622;2740.223212;119.168142;2621.055
583556.4454;130203.1622;2740.223212;119.168142;2621.055
583702.7454;129879.5785;2737.469686;52.955971;2684.514
584237.1214;130391.1842;2664.836399;81.268698;2583.568
584237.1214;130391.1842;2664.836399;81.268698;2583.568
582671.0345;130279.7151;2815.091255;48.746288;2766.345
582462.9698;129477.8292;2917.229185;37.791766;2879.438
582462.9698;129477.8292;2917.229185;37.791766;2879.438
582614.8234;130373.6096;2818.187778;15.243446;2802.944
582729.3172;129571.8869;2869.820011;36.686788;2833.133
582729.3172;129571.8869;2869.820011;36.686788;2833.133
582488.0067;130574.3525;2804.064636;33.104065;2770.961
584038.7638;129575.8547;2689.604462;19.354762;2670.25
584038.7638;129575.8547;2689.604462;19.354762;2670.25
583701.3105;129856.572;2737.84798;50.208625;2687.639
583701.3105;129856.572;2737.84798;50.208625;2687.639
583865.9153;130402.3554;2718.427225;92.571717;2625.855
582744.0715;129548.4065;2869.605713;39.886301;2829.719
582744.0715;129548.4065;2869.605713;39.886301;2829.719
582631.7269;129704.1786;2867.537485;62.507157;2805.03
582631.7269;129704.1786;2867.537485;62.507157;2805.03
584566.6554;130227.4352;2608.792524;16.034131;2592.758
584602.8277;130481.7861;2595.365654;14.626623;2580.739
582648.0279;130581.5158;2803.096911;44.618001;2758.479
584074.4946;129701.1447;2688.413715;33.42785;2654.986
583935.9082;130465.0942;2713.527619;66.46628;2647.061
583935.9082;130465.0942;2713.527619;66.46628;2647.061
584789.3642;130400.9194;2562.926365;13.207723;2549.719
582661.3992;130293.4826;2815.745449;44.150276;2771.595
582668.9239;130282.583;2815.368536;48.504238;2766.864
584141.9079;129913.957;2683.9751;26.165995;2657.809
584141.9079;129913.957;2683.9751;26.165995;2657.809
583367.5026;129216.2276;2830.335335;11.99027;2818.345
584347.0964;130305.9344;2653.273685;79.135311;2574.138
584347.0964;130305.9344;2653.273685;79.135311;2574.138
584788.4389;130392.6067;2563.084113;12.034613;2551.05
582655.5386;130306.1744;2816.249507;39.223084;2777.026
582655.425;130306.4443;2816.241859;39.396477;2776.845
584563.3255;130211.8838;2608.893832;16.884963;2592.009
582740.6774;129553.8411;2869.611541;42.030633;2827.581
582740.6774;129553.8411;2869.611541;42.030633;2827.581
583951.7038;129957.954;2708.512526;42.368639;2666.144
583959.7167;130013.8655;2707.457448;53.996133;2653.461
583553.4043;130195.9962;2740.625544;118.983094;2621.642
583553.4043;130195.9962;2740.625544;118.983094;2621.642
582658.9277;130298.3646;2816.041908;42.390277;2773.652
584071.8115;129699.9057;2688.715302;32.527146;2656.188
584071.8115;129699.9057;2688.715302;32.527146;2656.188
582632.1891;129702.9469;2867.716313;63.65896;2804.057
582632.1891;129702.9469;2867.716313;63.65896;2804.057
582409.8378;130508.7302;2810.712186;20.095181;2790.617
583930.4049;130464.8936;2713.851862;65.621986;2648.23
583930.4049;130464.8936;2713.851862;65.621986;2648.23
582661.8408;130292.7972;2815.731194;44.039617;2771.692
583702.794;129887.4837;2737.925246;53.274694;2684.651
583702.794;129887.4837;2737.925246;53.274694;2684.651
582650.2307;130315.0243;2816.694082;36.408909;2780.285
584555.623;130183.4698;2609.157367;15.797334;2593.36
584555.623;130183.4698;2609.157367;15.797334;2593.36
582622.7982;130361.747;2818.190756;20.344544;2797.846
582667.2685;130284.497;2815.488282;47.364236;2768.124
582736.5349;129561.3324;2869.607474;44.165071;2825.442
582736.5349;129561.3324;2869.607474;44.165071;2825.442
584063.8315;129686.6025;2688.664145;34.574727;2654.089
584063.8315;129686.6025;2688.664145;34.574727;2654.089
582650.2307;130315.0243;2816.694082;37.148187;2779.546
582860.33;129535.5679;2855.016676;20.062693;2834.954
582860.33;129535.5679;2855.016676;20.062693;2834.954
582655.3096;130306.7139;2816.235921;39.728178;2776.508
584799.3934;130436.8968;2560.741086;40.669251;2520.072
584799.3934;130436.8968;2560.741086;40.669251;2520.072
582645.6097;130324.0584;2817.076488;33.351524;2783.725
584554.075;130179.9324;2609.196429;16.737845;2592.458
584557.2795;130187.5466;2609.128983;17.569829;2591.559
582645.7267;130323.8257;2817.064202;31.280878;2785.783
582644.9969;130325.208;2817.13211;33.407146;2783.725
584136.8207;129904.2778;2684.265132;27.298867;2656.966
584136.8207;129904.2778;2684.265132;27.298867;2656.966
584124.5553;129866.6437;2685.293625;16.106183;2669.188
584124.5553;129866.6437;2685.293625;16.106183;2669.188
582623.7472;130360.121;2818.279073;21.229004;2797.05
584549.2891;130169.6814;2609.235179;17.068767;2592.167
584549.2891;130169.6814;2609.235179;17.068767;2592.167
584549.6266;130170.4133;2609.246513;17.087739;2592.159
582642.1086;130329.6135;2817.426287;31.093059;2786.333
582846.9487;129560.9898;2854.144141;31.484147;2822.66
582846.9487;129560.9898;2854.144141;31.484147;2822.66
583702.8541;129890.2421;2738.083511;54.605367;2683.478
582624.0357;130359.6463;2818.301329;19.496518;2798.805
582509.957;130576.7963;2804.353822;38.121152;2766.233
583317.9129;129884.5866;2783.913367;123.91201;2660.001
583317.9129;129884.5866;2783.913367;123.91201;2660.001
584344.0152;130309.1014;2653.562086;82.0123;2571.55
584344.0152;130309.1014;2653.562086;82.0123;2571.55
584130.0348;129890.4291;2684.726477;24.388852;2660.338
584130.0348;129890.4291;2684.726477;24.388852;2660.338
582414.8681;130498.8805;2811.124726;20.507721;2790.617
583977.371;130347.9689;2709.65158;116.537704;2593.114
583977.371;130347.9689;2709.65158;116.537704;2593.114
582522.0147;130577.424;2804.378805;38.9026;2765.476
583920.7591;130465.42;2714.413842;64.820673;2649.593
583920.7591;130465.42;2714.413842;64.820673;2649.593
582733.5997;129566.041;2869.635864;48.470471;2821.165
582733.5997;129566.041;2869.635864;48.470471;2821.165
582418.0556;130491.5434;2811.170759;20.801823;2790.369
582499.1427;130576.2045;2804.63478;36.51095;2768.124
582631.2685;130348.7954;2818.229078;24.908907;2793.32
583685.4407;130255.6336;2732.803772;114.547353;2618.256
583685.4407;130255.6336;2732.803772;114.547353;2618.256
582722.9214;129579.7126;2870.153872;43.203285;2826.951
582722.9214;129579.7126;2870.153872;43.203285;2826.951
582632.5392;130346.7375;2818.156398;25.928908;2792.228
584126.9894;129877.5181;2685.217278;20.454745;2664.762
584126.9894;129877.5181;2685.217278;20.454745;2664.762
583941.6255;129651.0703;2700.390074;40.143463;2660.247
583941.6255;129651.0703;2700.390074;40.143463;2660.247
582635.513;130340.4242;2817.9263;28.770087;2789.156
582576.1843;129827.3569;2851.64795;91.724507;2759.923
582576.1843;129827.3569;2851.64795;91.724507;2759.923
583549.9451;130182.4346;2741.224868;119.778212;2621.447
583549.9451;130182.4346;2741.224868;119.778212;2621.447
582854.0071;129540.7763;2855.216254;23.560658;2831.656
582854.0071;129540.7763;2855.216254;23.560658;2831.656
584059.6114;129670.5916;2689.390076;32.782173;2656.608
584059.6114;129670.5916;2689.390076;32.782173;2656.608
582633.1679;130345.5327;2818.110885;25.370876;2792.74
584060.71;129673.5146;2689.235731;34.912181;2654.323
583949.0861;129972.8796;2708.840804;47.554117;2661.287
583949.0861;129972.8796;2708.840804;47.554117;2661.287
583702.8636;129892.5105;2738.243339;57.480203;2680.763
583862.7758;130383.6423;2719.049726;97.735696;2621.314
583685.6291;130250.8779;2732.968067;115.955767;2617.012
584044.6024;129602.9468;2690.22811;25.435129;2664.793
584044.6024;129602.9468;2690.22811;25.435129;2664.793
584287.8569;130399.1838;2654.768444;73.570284;2581.198
584287.8569;130399.1838;2654.768444;73.570284;2581.198
583005.0303;129340.8935;2850.267752;80.551668;2769.716
583005.0303;129340.8935;2850.267752;80.551668;2769.716
584044.5361;129602.6675;2690.229373;26.633409;2663.596
583345.0007;130510.5297;2784.21847;29.926996;2754.292
583345.0007;130510.5297;2784.21847;29.926996;2754.292
583980.6739;130158.8987;2707.035789;87.346538;2619.689
583974.5676;130279.8097;2710.839537;109.935414;2600.904
583974.5676;130279.8097;2710.839537;109.935414;2600.904
582627.8654;130577.2898;2804.349997;45.492855;2758.857
582849.2995;129545.9069;2855.393183;26.136414;2829.257
582849.2995;129545.9069;2855.393183;26.136414;2829.257
582534.4608;130578.7882;2804.768093;40.993933;2763.774
582635.1515;129695.8262;2868.708789;64.651435;2804.057
582635.1515;129695.8262;2868.708789;64.651435;2804.057
584047.3068;129617.2323;2690.329727;27.005863;2663.324
584047.3068;129617.2323;2690.329727;27.005863;2663.324
582717.6372;129587.132;2870.29099;47.555838;2822.735
582717.6372;129587.132;2870.29099;47.555838;2822.735
582728.3306;129572.9525;2869.880855;52.07597;2817.805
582728.3306;129572.9525;2869.880855;52.07597;2817.805
583702.8126;129897.2662;2738.584092;57.600435;2680.984
584288.3859;130397.7478;2654.746724;76.714233;2578.032
583702.8738;129899.8847;2738.755622;56.026443;2682.729
583702.8738;129899.8847;2738.755622;56.026443;2682.729
583492.6876;129785.8114;2771.891806;47.341439;2724.55
583492.6876;129785.8114;2771.891806;47.341439;2724.55
582847.5722;129551.9755;2855.051156;30.592042;2824.459
582847.5722;129551.9755;2855.051156;30.592042;2824.459
584295.6148;130382.3385;2654.377075;81.180006;2573.197
584295.6148;130382.3385;2654.377075;81.180006;2573.197
584293.3813;130386.8433;2654.512521;79.8219;2574.691
583947.2531;129980.6481;2709.047696;50.220678;2658.827
583830.257;129981.9171;2723.128622;57.337317;2665.791
583830.257;129981.9171;2723.128622;57.337317;2665.791
583940.4276;129635.0863;2701.103562;38.860224;2662.243
583940.4276;129635.0863;2701.103562;38.860224;2662.243
582561.0233;130577.0201;2804.380082;46.846752;2757.533
584282.1274;130411.8774;2655.457404;70.258698;2585.199
584282.1274;130411.8774;2655.457404;70.258698;2585.199
583940.6217;129640.2763;2700.935095;41.686848;2659.248
583940.6217;129640.2763;2700.935095;41.686848;2659.248
582635.2832;129695.5773;2868.738942;66.799932;2801.939
582635.2832;129695.5773;2868.738942;66.799932;2801.939
583686.9054;130239.8383;2733.597696;114.273847;2619.324
583686.9054;130239.8383;2733.597696;114.273847;2619.324
583829.6173;129979.8507;2723.142508;58.987208;2664.155
582548.3083;130577.376;2804.800334;43.484683;2761.316
584794.6422;130428.6078;2561.88941;41.255081;2520.634
584794.6422;130428.6078;2561.88941;41.255081;2520.634
583832.4175;129992.1099;2723.162863;59.099981;2664.063
583832.4175;129992.1099;2723.162863;59.099981;2664.063
583981.0502;130158.5285;2706.959613;75.762706;2631.197
583981.0502;130158.5285;2706.959613;75.762706;2631.197
583972.8127;130310.3544;2710.683569;115.816888;2594.867
583972.8127;130310.3544;2710.683569;115.816888;2594.867
584050.6127;129638.3809;2690.480303;29.674924;2660.805
584050.6127;129638.3809;2690.480303;29.674924;2660.805
584278.8327;130418.3603;2655.833338;68.987349;2586.846
584278.8327;130418.3603;2655.833338;68.987349;2586.846
584049.1945;129628.336;2690.428136;30.640485;2659.788
584054.1033;129650.0666;2690.188405;33.381173;2656.807
583833.011;129997.1287;2723.152453;60.965126;2662.187
583864.6362;130389.7681;2718.781439;108.821103;2609.96
584791.6581;130411.3725;2562.478135;37.156345;2525.322
584791.6581;130411.3725;2562.478135;37.156345;2525.322
583941.2987;129571.8033;2701.876682;34.841197;2667.035
583941.2987;129571.8033;2701.876682;34.841197;2667.035
583943.7709;129999.1806;2709.459521;50.233777;2659.226
583943.7709;129999.1806;2709.459521;50.233777;2659.226
584274.2581;130427.361;2656.60987;61.682377;2594.927
584274.2581;130427.361;2656.60987;61.868036;2594.742
583909.3794;130461.7712;2715.255915;68.389332;2646.867
583909.3794;130461.7712;2715.255915;68.389332;2646.867
583833.793;130004.9396;2723.306493;61.356129;2661.95
583833.793;130004.9396;2723.306493;61.356129;2661.95
583702.9842;129906.3695;2739.126471;58.532152;2680.594
583702.9842;129906.3695;2739.126471;58.532152;2680.594
582721.7524;129581.411;2870.191884;55.747506;2814.444
582721.7524;129581.411;2870.191884;55.747506;2814.444
584275.711;130424.4937;2656.34675;66.676846;2589.67
584275.711;130424.4937;2656.34675;66.676846;2589.67
583905.9374;130463.5511;2715.452867;67.612503;2647.84
583905.9374;130463.5511;2715.452867;67.612503;2647.84
582710.2406;129596.3493;2870.565905;52.327215;2818.239
582710.2406;129596.3493;2870.565905;52.327215;2818.239
584300.8658;130371.6037;2654.304558;89.579233;2564.725
584300.8658;130371.6037;2654.304558;89.579233;2564.725
583939.5604;129621.4397;2701.767872;39.125188;2662.643
583939.5604;129621.4397;2701.767872;39.125188;2662.643
584299.6906;130373.7706;2654.320513;89.469838;2564.851
582996.636;129350.5233;2850.923047;83.610546;2767.313
582996.636;129350.5233;2850.923047;83.610546;2767.313
582717.355;129587.482;2870.298036;56.159159;2814.139
582717.355;129587.482;2870.298036;56.159159;2814.139
583834.9341;130014.8034;2723.498432;61.740114;2661.758
583834.9341;130014.8034;2723.498432;61.740114;2661.758
582638.2989;129689.7762;2869.431274;66.901424;2802.53
582638.2989;129689.7762;2869.431274;66.901424;2802.53
583939.7322;129591.4593;2702.235877;35.799411;2666.437
583939.7322;129591.4593;2702.235877;35.799411;2666.437
583971.5946;130297.063;2711.126121;117.233221;2593.893
583971.5946;130297.063;2711.126121;117.233221;2593.893
583834.5309;130010.8995;2723.425047;64.416754;2659.008
583939.492;129609.595;2702.157643;37.717905;2664.44
583939.492;129609.595;2702.157643;37.717905;2664.44
582584.8673;129813.8467;2853.376846;89.866209;2763.511
582584.8673;129813.8467;2853.376846;89.866209;2763.511
582713.2173;129592.3354;2870.441293;57.524419;2812.917
582713.2173;129592.3354;2870.441293;57.524419;2812.917
583545.475;130168.7237;2742.471718;123.178785;2619.293
583545.475;130168.7237;2742.471718;123.178785;2619.293
584270.9601;130434.7349;2656.979941;64.956775;2592.023
584270.9601;130434.7349;2656.979941;64.956775;2592.023
583703.1913;129918.764;2739.537434;60.437517;2679.1
583703.1913;129918.764;2739.537434;60.437517;2679.1
584331.8256;130323.3365;2654.334315;94.315514;2560.019
584331.8256;130323.3365;2654.334315;94.315514;2560.019
583899.1398;130466.226;2715.862145;68.995562;2646.867
583899.1398;130466.226;2715.862145;68.995562;2646.867
583941.2725;130010.9115;2709.828009;54.90332;2654.925
583687.6689;130224.5249;2734.55994;115.940773;2618.619
582708.3767;129598.7413;2870.646187;58.340314;2812.306
582708.3767;129598.7413;2870.646187;58.340314;2812.306
582702.84;129605.7523;2870.769921;57.027694;2813.742
582702.84;129605.7523;2870.769921;57.027694;2813.742
582607.4557;130577.1011;2805.673976;46.249485;2759.425
584303.7828;130365.4817;2654.461306;94.623434;2559.838
583702.8786;129911.96;2739.42866;63.519213;2675.909
583976.7168;130444.3408;2710.107638;69.56828;2640.539
582575.56;130576.1439;2805.75078;45.948058;2759.803
583484.69;129806.0248;2772.67709;53.915827;2718.761
583484.69;129806.0248;2772.67709;53.915827;2718.761
583835.2651;130026.691;2723.774073;65.088508;2658.686
583835.2651;130026.691;2723.774073;65.088508;2658.686
583354.4494;129225.5452;2828.040829;66.022699;2762.018
583354.4494;129225.5452;2828.040829;66.022699;2762.018
582618.0977;130578.6404;2805.732332;46.307842;2759.425
584305.2223;130362.8907;2654.483891;95.171068;2559.313
584305.2223;130362.8907;2654.483891;95.171068;2559.313
582640.3159;129685.7453;2869.90964;68.532687;2801.377
582640.3159;129685.7453;2869.90964;68.532687;2801.377
582597.8254;130576.1862;2806.033666;44.718015;2761.316
582704.0998;129604.2503;2870.725555;60.252687;2810.473
582704.0998;129604.2503;2870.725555;60.252687;2810.473
583703.1889;129918.9936;2739.54453;64.738296;2674.806
584326.1349;130330.27;2654.605099;95.762929;2558.842
584326.1349;130330.27;2654.605099;95.762929;2558.842
584268.9351;130441.7476;2657.596728;63.2203;2594.376
584268.9351;130441.7476;2657.596728;63.2203;2594.376
583835.2578;130026.3888;2723.767484;67.63546;2656.132
582641.156;129684.2059;2870.082519;68.469171;2801.613
582641.156;129684.2059;2870.082519;68.469171;2801.613
582588.7371;130575.194;2806.159386;45.032851;2761.126
583275.3524;130277.1463;2777.939408;130.578293;2647.361
583275.3524;130277.1463;2777.939408;130.578293;2647.361
583373.6576;129221.7836;2828.324609;66.640613;2761.684
583373.6576;129221.7836;2828.324609;66.640613;2761.684
583888.4949;130469.2058;2716.497019;68.267143;2648.23
583888.4949;130469.2058;2716.497019;68.267143;2648.23
582591.8563;129804.0367;2854.703246;83.692114;2771.011
582591.8563;129804.0367;2854.703246;83.692114;2771.011
583702.9526;129924.8053;2739.923031;63.811917;2676.111
583702.9526;129924.8053;2739.923031;63.811917;2676.111
582594.4558;129799.2829;2855.269291;79.366532;2775.903
582594.4558;129799.2829;2855.269291;79.366532;2775.903
584266.7277;130447.4207;2657.935396;63.794294;2594.141
584266.7277;130447.4207;2657.935396;63.794294;2594.141
584343.8363;130309.3264;2653.577642;111.56307;2542.015
582412.1064;129487.4199;2922.881571;49.406075;2873.476
582412.1064;129487.4199;2922.881571;49.406075;2873.476
582848.0006;129578.7776;2852.339539;82.702666;2769.637
582848.0006;129578.7776;2852.339539;82.702666;2769.637
582847.9963;129578.5954;2852.358914;83.243726;2769.115
582847.9963;129578.5954;2852.358914;83.243726;2769.115
583702.9722;129923.3179;2739.839906;67.681037;2672.159
583702.9604;129924.5513;2739.911475;66.951003;2672.96
583836.8413;130042.2594;2723.96405;71.423991;2652.54
583836.8413;130042.2594;2723.96405;71.423991;2652.54
584333.4194;130321.6178;2654.246587;106.105256;2548.141
584328.4658;130327.2792;2654.524912;103.227371;2551.298
582699.1501;129610.1695;2871.367873;60.589504;2810.778
582699.1501;129610.1695;2871.367873;60.589504;2810.778
583881.4475;130472.2827;2717.045544;67.841887;2649.204
583881.4475;130472.2827;2717.045544;67.841887;2649.204
582690.7399;129619.5729;2871.310907;62.060041;2809.251
582690.7399;129619.5729;2871.310907;62.060041;2809.251
583836.8895;130043.0988;2723.975593;73.293342;2650.682
583715.4007;129957.2127;2739.216352;76.76834;2662.448
583715.4007;129957.2127;2739.216352;76.76834;2662.448
583479.7521;129816.8477;2773.022099;61.014793;2712.007
583479.7521;129816.8477;2773.022099;61.014793;2712.007
583974.4973;130165.718;2708.270861;84.402214;2623.869
583938.9304;130031.5318;2710.430088;61.196297;2649.234
583976.7866;130190.4579;2708.819047;78.858706;2629.96
583976.7866;130190.4579;2708.819047;78.858706;2629.96
583975.6618;130182.7065;2708.763095;96.615372;2612.148
582645.3129;129677.6082;2870.654028;71.244278;2799.41
582645.3129;129677.6082;2870.654028;71.244278;2799.41
582694.4187;129615.4065;2871.626011;61.81819;2809.808
582694.4187;129615.4065;2871.626011;61.81819;2809.808
583939.5225;130038.9491;2710.531371;62.22863;2648.303
583939.5225;130038.9491;2710.531371;62.22863;2648.303
582687.4929;129623.1528;2871.514546;64.517014;2806.998
582687.4929;129623.1528;2871.514546;64.517014;2806.998
583837.9148;130054.36;2724.21191;75.128698;2649.083
583837.9148;130054.36;2724.21191;75.128698;2649.083
582647.8786;129673.7625;2871.100582;69.792735;2801.308
582647.8786;129673.7625;2871.100582;69.792735;2801.308
582683.2789;129627.4822;2871.779177;63.139313;2808.64
582683.2789;129627.4822;2871.779177;63.139313;2808.64
583839.2718;130062.9789;2724.351664;76.228687;2648.123
583839.2718;130062.9789;2724.351664;76.228687;2648.123
582847.949;129570.1;2853.151403;83.835486;2769.316
582847.949;129570.1;2853.151403;83.835486;2769.316
583840.8097;130071.6396;2724.388245;76.457316;2647.931
583840.8097;130071.6396;2724.388245;76.457316;2647.931
582679.9386;129632.2226;2871.832481;64.414619;2807.418
582679.9386;129632.2226;2871.832481;64.414619;2807.418
583837.9721;130056.9939;2724.322722;78.030566;2646.292
583714.7235;129963.3289;2739.602779;81.343111;2658.26
583279.1997;130247.779;2779.50423;129.892732;2649.612
583279.1997;130247.779;2779.50423;129.892732;2649.612
582599.1642;129792.3617;2856.873851;76.079464;2780.794
582599.1642;129792.3617;2856.873851;76.079464;2780.794
583702.2;129935.6907;2740.741691;69.967726;2670.774
583702.2;129935.6907;2740.741691;69.967726;2670.774
582681.7615;129629.4634;2871.832566;66.802237;2805.03
582681.7615;129629.4634;2871.832566;66.802237;2805.03
583714.0355;129967.5432;2739.780015;80.747778;2659.032
583714.0355;129967.5432;2739.780015;80.747778;2659.032
582673.5392;129639.6599;2871.984778;65.483419;2806.501
582673.5392;129639.6599;2871.984778;65.483419;2806.501
583702.2055;129936.5456;2740.775123;70.381232;2670.394
582675.9624;129637.1246;2871.910729;67.161429;2804.749
582675.9624;129637.1246;2871.910729;67.161429;2804.749
583841.5613;130079.2063;2724.463203;79.41298;2645.05
583841.5613;130079.2063;2724.463203;79.41298;2645.05
583471.9914;129836.47;2773.545746;66.845119;2706.701
583471.9914;129836.47;2773.545746;66.845119;2706.701
583708.7662;129957.2558;2740.222832;77.771341;2662.451
582652.9064;129665.8623;2871.771835;69.852987;2801.919
582652.9064;129665.8623;2871.771835;69.852987;2801.919
583702.239;129937.6679;2740.809564;71.960131;2668.849
583972.3943;130436.5166;2710.382637;73.668821;2636.714
583371.7826;129921.1526;2781.444781;112.517504;2668.927
583371.7826;129921.1526;2781.444781;112.517504;2668.927
583392.6642;129882.0964;2781.508122;112.205781;2669.302
583392.6642;129882.0964;2781.508122;112.205781;2669.302
582671.1641;129642.1893;2872.106519;67.357219;2804.749
582671.1641;129642.1893;2872.106519;67.357219;2804.749
583707.9641;129957.8259;2740.394462;77.722452;2662.672
583841.331;130076.2989;2724.43845;82.687771;2641.751
582601.8632;129789.2493;2857.672904;72.312998;2785.36
582601.8632;129789.2493;2857.672904;72.312998;2785.36
583691.769;130183.5372;2736.534264;121.053162;2615.481
583691.769;130183.5372;2736.534264;121.053162;2615.481
583282.3163;130231.8582;2780.007078;130.583113;2649.424
583282.3163;130231.8582;2780.007078;130.583113;2649.424
582666.3732;129648.0991;2872.323029;67.043673;2805.279
582666.3732;129648.0991;2872.323029;67.043673;2805.279
582656.2157;129661.4899;2872.068403;69.848363;2802.22
582656.2157;129661.4899;2872.068403;69.848363;2802.22
583843.7154;130095.4356;2724.597645;82.428128;2642.169
583843.7154;130095.4356;2724.597645;82.428128;2642.169
582656.8401;129660.6802;2872.105258;70.18641;2801.919
582656.8401;129660.6802;2872.105258;70.18641;2801.919
583962.533;130404.1335;2710.714561;90.138071;2620.576
583843.6485;130094.8742;2724.566923;83.875923;2640.691
583842.267;130088.6012;2724.652561;83.059185;2641.593
583842.267;130088.6012;2724.652561;83.059185;2641.593
583843.8858;130110.9662;2724.680086;82.894662;2641.785
583843.8858;130110.9662;2724.680086;82.894662;2641.785
582665.507;129649.2998;2872.299701;68.955546;2803.344
582665.507;129649.2998;2872.299701;68.955546;2803.344
583402.8318;129862.3956;2781.443522;117.01701;2664.427
583402.8318;129862.3956;2781.443522;117.01701;2664.427
583705.362;129959.0067;2740.916003;76.119645;2664.796
583705.362;129959.0067;2740.916003;76.119645;2664.796
583843.4449;130104.0781;2724.689205;84.24811;2640.441
583843.4449;130104.0781;2724.689205;84.24811;2640.441
583851.2074;130337.7108;2721.783437;116.679001;2605.104
583851.2074;130337.7108;2721.783437;116.679001;2605.104
583697.8165;130135.5721;2738.704471;103.168995;2635.535
583701.2931;129948.403;2741.327174;75.345728;2665.981
582846.9193;129559.9045;2854.250319;86.937817;2767.313
582846.9193;129559.9045;2854.250319;86.937817;2767.313
583701.1387;129950.3854;2741.420137;74.915891;2666.504
583701.1387;129950.3854;2741.420137;74.915891;2666.504
583360.5872;129948.7159;2781.639268;119.650669;2661.989
583360.5872;129948.7159;2781.639268;119.650669;2661.989
583695.0222;130163.215;2737.530109;117.596233;2619.934
583845.1416;130118.6036;2724.741538;87.986485;2636.755
583843.5418;130106.7377;2724.749772;87.994719;2636.755
582881.2954;129516.6336;2853.975722;91.169937;2762.806
582881.2954;129516.6336;2853.975722;91.169937;2762.806
583289.4827;130199.2722;2780.823682;129.524398;2651.299
583289.4827;130199.2722;2780.823682;129.524398;2651.299
583349.5694;129976.2736;2781.454134;123.966299;2657.488
583349.5694;129976.2736;2781.454134;123.966299;2657.488
583465.546;129854.9146;2773.672024;79.032033;2694.64
583465.546;129854.9146;2773.672024;79.032033;2694.64
583962.9005;130382.0431;2710.643569;100.418196;2610.225
583977.4957;130346.1835;2709.633886;112.717091;2596.917
583461.47;129865.8483;2773.625434;81.879996;2691.745
583461.47;129865.8483;2773.625434;81.879996;2691.745
582847.5132;129553.6292;2854.855776;86.823685;2768.032
582847.5132;129553.6292;2854.855776;86.823685;2768.032
583975.1166;130267.2715;2710.804691;85.172333;2625.632
583975.1166;130267.2715;2710.804691;85.172333;2625.632
583442.2864;129924.7741;2773.461044;85.816222;2687.645
583442.2864;129924.7741;2773.461044;85.816222;2687.645
583696.4496;130149.1691;2738.234189;117.84291;2620.391
583696.4496;130149.1691;2738.234189;117.84291;2620.391
583969.6356;130361.7927;2710.336123;108.539516;2601.797
582867.3339;129530.0049;2854.698556;90.690981;2764.008
582867.3339;129530.0049;2854.698556;90.690981;2764.008
583456.9455;129886.3071;2773.369899;87.654778;2685.715
583456.9455;129886.3071;2773.369899;87.654778;2685.715
583399.9337;129830.7615;2782.755831;117.391659;2665.364
583399.9337;129830.7615;2782.755831;117.391659;2665.364
583977.632;130333.0032;2709.722442;117.981207;2591.741
582853.5092;129541.3286;2855.217709;88.469445;2766.748
582853.5092;129541.3286;2855.217709;88.469445;2766.748
583846.3042;130310.6075;2723.400553;115.415411;2607.985
583846.3042;130310.6075;2723.400553;115.415411;2607.985
583420.2898;129726.9256;2783.901754;108.410863;2675.491
583420.2898;129726.9256;2783.901754;108.410863;2675.491
582850.2256;129544.9292;2855.335874;88.924716;2766.411
582850.2256;129544.9292;2855.335874;88.924716;2766.411
583418.0163;129759.3363;2783.449203;113.959331;2669.49
583418.0163;129759.3363;2783.449203;113.959331;2669.49
583449.1001;129903.8397;2773.846962;88.131842;2685.715
583449.1001;129903.8397;2773.846962;88.131842;2685.715
583404.6887;129807.7128;2783.281551;116.792187;2666.489
583404.6887;129807.7128;2783.281551;116.792187;2666.489
583700.088;130116.8773;2739.421859;113.693431;2625.729
583700.088;130116.8773;2739.421859;113.693431;2625.729
583709.2403;130040.4334;2741.210818;94.774252;2646.437
583709.2403;130040.4334;2741.210818;94.774252;2646.437
583708.7144;130051.6263;2741.241355;96.299191;2644.942
583708.7144;130051.6263;2741.241355;96.299191;2644.942
583845.2612;130296.673;2724.068733;114.355168;2609.714
583845.2612;130296.673;2724.068733;114.355168;2609.714
583705.4069;130076.2114;2740.62645;103.583266;2637.043
583705.4069;130076.2114;2740.62645;103.583266;2637.043
583962.3201;130384.4303;2710.689761;100.47927;2610.21
583962.22;130384.9482;2710.692979;101.295473;2609.397
583973.6023;130316.7138;2710.490248;125.107556;2585.383
