X	Y	Bed_Alt
584852.2921	130524.5012	2564.786
584854.2921	130524.5012	2564.427
584856.2921	130524.5012	2563.987
584858.2921	130524.5012	2563.617
584860.2921	130524.5012	2563.254
584862.2921	130524.5012	2562.878
584864.2921	130524.5012	2562.525
584866.2921	130524.5012	2562.111
584866.2921	130522.5012	2562.334
584868.2921	130522.5012	2561.819
584870.2921	130522.5012	2561.408
584872.2921	130522.5012	2561.013
584874.2921	130522.5012	2560.639
584876.2921	130522.5012	2560.357
584878.2921	130522.5012	2560.097
584880.2921	130522.5012	2559.769
584882.2921	130522.5012	2559.39
584884.2921	130522.5012	2559.082
584886.2921	130522.5012	2558.848
584888.2921	130522.5012	2558.61
584890.2921	130522.5012	2558.302
584892.2921	130522.5012	2557.906
584892.2921	130520.5012	2558.082
584894.2921	130520.5012	2557.701
584896.2921	130520.5012	2557.45
584898.2921	130520.5012	2557.257
584900.2921	130520.5012	2557.025
584902.2921	130520.5012	2556.738
584904.2921	130520.5012	2556.439
584906.2921	130520.5012	2556.159
584908.2921	130520.5012	2555.873
584910.2921	130520.5012	2555.554
584912.2921	130520.5012	2555.147
584914.2921	130520.5012	2554.688
584916.2921	130520.5012	2554.297
584916.2921	130518.5012	2554.432
584918.2921	130518.5012	2554.082
584920.2921	130518.5012	2553.765
584922.2921	130518.5012	2553.435
584924.2921	130518.5012	2553.087
584924.2921	130516.5012	2553.231
584926.2921	130516.5012	2552.911
584928.2921	130516.5012	2552.591
584930.2921	130516.5012	2552.264
584930.2921	130514.5012	2552.514
584932.2921	130514.5012	2552.134
584934.2921	130514.5012	2551.676
584936.2921	130514.5012	2551.203
584938.2921	130514.5012	2550.805
584938.2921	130512.5012	2550.996
584940.2921	130512.5012	2550.634
584942.2921	130512.5012	2550.308
584944.2921	130512.5012	2549.978
584944.2921	130510.5012	2550.101
584946.2921	130510.5012	2549.626
584948.2921	130510.5012	2549.113
584950.2921	130510.5012	2548.691
584952.2921	130510.5012	2548.161
584952.2921	130508.5012	2548.156
584954.2921	130508.5012	2547.597
584956.2921	130508.5012	2547.153
584958.2921	130508.5012	2546.655
584958.2921	130506.5012	2546.773
584960.2921	130506.5012	2546.206
584962.2921	130506.5012	2545.742
584964.2921	130506.5012	2545.443
584966.2921	130506.5012	2545.111
584966.2921	130504.5012	2545.271
584968.2921	130504.5012	2544.799
584970.2921	130504.5012	2544.206
584972.2921	130504.5012	2543.726
584972.2921	130502.5012	2543.911
584974.2921	130502.5012	2543.384
584976.2921	130502.5012	2542.889
584978.2921	130502.5012	2542.406
584980.2921	130502.5012	2541.908
584980.2921	130500.5012	2542.119
584982.2921	130500.5012	2541.628
584984.2921	130500.5012	2541.149
584986.2921	130500.5012	2540.63
584986.2921	130498.5012	2540.876
584988.2921	130498.5012	2540.335
584990.2921	130498.5012	2539.756
584992.2921	130498.5012	2539.169
584992.2921	130496.5012	2539.38
584994.2921	130496.5012	2538.876
584996.2921	130496.5012	2538.376
584998.2921	130496.5012	2537.881
584998.2921	130494.5012	2538.084
585000.2921	130494.5012	2537.677
585002.2921	130494.5012	2537.076
585004.2921	130494.5012	2536.416
585004.2921	130472.5012	2538.179
585002.2921	130470.5012	2538.851
585004.2921	130470.5012	2538.229
584998.2921	130468.5012	2539.558
585000.2921	130468.5012	2539.157
585002.2921	130468.5012	2538.854
584994.2921	130466.5012	2540.58
584996.2921	130466.5012	2540.095
584998.2921	130466.5012	2539.537
584992.2921	130464.5012	2541.079
584994.2921	130464.5012	2540.581
584990.2921	130462.5012	2541.644
584992.2921	130462.5012	2541.019
584988.2921	130460.5012	2542.242
584990.2921	130460.5012	2541.511
584986.2921	130458.5012	2542.716
584988.2921	130458.5012	2542.186
584984.2921	130456.5012	2543.002
584986.2921	130456.5012	2542.584
584984.2921	130454.5012	2542.919
584982.2921	130452.5012	2543.323
584984.2921	130452.5012	2542.738
584980.2921	130450.5012	2543.829
584982.2921	130450.5012	2543.183
584978.2921	130448.5012	2544.354
584980.2921	130448.5012	2543.689
584976.2921	130446.5012	2544.799
584978.2921	130446.5012	2544.201
584974.2921	130444.5012	2545.026
584976.2921	130444.5012	2544.671
584972.2921	130442.5012	2545.08
584974.2921	130442.5012	2544.766
584968.2921	130440.5012	2546.29
584970.2921	130440.5012	2545.435
584972.2921	130440.5012	2544.865
584966.2921	130438.5012	2547.147
584968.2921	130438.5012	2546.231
584964.2921	130436.5012	2547.749
584966.2921	130436.5012	2547.004
584960.2921	130434.5012	2548.444
584962.2921	130434.5012	2547.978
584964.2921	130434.5012	2547.466
584958.2921	130432.5012	2548.509
584960.2921	130432.5012	2548.071
584956.2921	130430.5012	2548.734
584958.2921	130430.5012	2548.099
584956.2921	130428.5012	2548.548
584956.2921	130426.5012	2548.48
584958.2921	130426.5012	2547.857
584958.2921	130424.5012	2547.812
584960.2921	130424.5012	2547.213
584960.2921	130422.5012	2546.885
584960.2921	130420.5012	2546.762
584962.2921	130420.5012	2546.281
584958.2921	130418.5012	2546.984
584960.2921	130418.5012	2546.532
584954.2921	130416.5012	2547.857
584956.2921	130416.5012	2547.245
584958.2921	130416.5012	2546.682
584950.2921	130414.5012	2548.544
584952.2921	130414.5012	2547.988
584954.2921	130414.5012	2547.432
584950.2921	130412.5012	2548.016
584950.2921	130410.5012	2547.512
584950.2921	130408.5012	2547.024
584944.2921	130406.5012	2548.895
584946.2921	130406.5012	2548.203
584948.2921	130406.5012	2547.474
584950.2921	130406.5012	2546.764
584938.2921	130404.5012	2550.359
584940.2921	130404.5012	2549.849
584942.2921	130404.5012	2549.227
584944.2921	130404.5012	2548.527
584932.2921	130402.5012	2552.076
584934.2921	130402.5012	2551.355
584936.2921	130402.5012	2550.602
584938.2921	130402.5012	2550.03
584928.2921	130400.5012	2552.556
584930.2921	130400.5012	2552.046
584932.2921	130400.5012	2551.528
584924.2921	130398.5012	2553.548
584926.2921	130398.5012	2552.74
584928.2921	130398.5012	2552.043
584920.2921	130396.5012	2554.604
584922.2921	130396.5012	2553.816
584924.2921	130396.5012	2552.979
584916.2921	130394.5012	2555.286
584918.2921	130394.5012	2554.646
584920.2921	130394.5012	2553.996
584912.2921	130392.5012	2556.51
584914.2921	130392.5012	2555.533
584916.2921	130392.5012	2554.807
584910.2921	130390.5012	2556.542
584912.2921	130390.5012	2555.832
584906.2921	130388.5012	2557.144
584908.2921	130388.5012	2556.57
584910.2921	130388.5012	2555.906
584904.2921	130386.5012	2557.301
584906.2921	130386.5012	2556.652
584902.2921	130384.5012	2557.478
584904.2921	130384.5012	2556.698
584900.2921	130382.5012	2557.884
584902.2921	130382.5012	2556.914
584896.2921	130380.5012	2558.854
584898.2921	130380.5012	2558.221
584900.2921	130380.5012	2557.312
584894.2921	130378.5012	2558.796
584896.2921	130378.5012	2558.38
584892.2921	130376.5012	2558.998
584894.2921	130376.5012	2558.504
584860.2921	130374.5012	2569.634
584862.2921	130374.5012	2569.125
584864.2921	130374.5012	2568.475
584866.2921	130374.5012	2567.651
584868.2921	130374.5012	2566.821
584870.2921	130374.5012	2566.214
584872.2921	130374.5012	2565.716
584874.2921	130374.5012	2565.19
584890.2921	130374.5012	2559.43
584892.2921	130374.5012	2558.833
584856.2921	130372.5012	2570.331
584858.2921	130372.5012	2569.923
584860.2921	130372.5012	2569.483
584874.2921	130372.5012	2564.938
584886.2921	130372.5012	2560.706
584888.2921	130372.5012	2559.957
584890.2921	130372.5012	2559.341
584852.2921	130370.5012	2571.204
584854.2921	130370.5012	2570.63
584856.2921	130370.5012	2570.153
584872.2921	130370.5012	2565.269
584874.2921	130370.5012	2564.537
584884.2921	130370.5012	2561.266
584886.2921	130370.5012	2560.59
584850.2921	130368.5012	2571.615
584852.2921	130368.5012	2571.037
584872.2921	130368.5012	2564.769
584882.2921	130368.5012	2561.393
584884.2921	130368.5012	2560.924
584846.2921	130366.5012	2572.292
584848.2921	130366.5012	2571.738
584850.2921	130366.5012	2571.186
584872.2921	130366.5012	2564.179
584880.2921	130366.5012	2561.487
584882.2921	130366.5012	2560.994
584844.2921	130364.5012	2572.642
584846.2921	130364.5012	2572.078
584872.2921	130364.5012	2563.782
584876.2921	130364.5012	2562.618
584878.2921	130364.5012	2561.932
584880.2921	130364.5012	2561.22
584840.2921	130362.5012	2573.399
584842.2921	130362.5012	2573.027
584844.2921	130362.5012	2572.527
584872.2921	130362.5012	2563.638
584874.2921	130362.5012	2562.965
584876.2921	130362.5012	2562.371
584838.2921	130360.5012	2573.656
584840.2921	130360.5012	2573.249
584872.2921	130360.5012	2563.5
584834.2921	130358.5012	2574.246
584836.2921	130358.5012	2573.794
584838.2921	130358.5012	2573.373
584832.2921	130356.5012	2574.48
584834.2921	130356.5012	2573.84
584832.2921	130354.5012	2574.264
584832.2921	130352.5012	2574.146
584832.2921	130350.5012	2573.967
584830.2921	130348.5012	2574.491
584832.2921	130348.5012	2573.818
584830.2921	130346.5012	2574.203
584830.2921	130344.5012	2573.687
584828.2921	130342.5012	2573.827
584830.2921	130342.5012	2573.259
584824.2921	130340.5012	2574.452
584826.2921	130340.5012	2574.006
584828.2921	130340.5012	2573.497
584818.2921	130338.5012	2575.966
584820.2921	130338.5012	2575.334
584822.2921	130338.5012	2574.712
584824.2921	130338.5012	2574.18
584812.2921	130336.5012	2577.38
584814.2921	130336.5012	2576.814
584816.2921	130336.5012	2576.26
584818.2921	130336.5012	2575.687
584810.2921	130334.5012	2577.662
584812.2921	130334.5012	2577.052
584806.2921	130332.5012	2578.549
584808.2921	130332.5012	2577.981
584810.2921	130332.5012	2577.286
584804.2921	130330.5012	2578.803
584806.2921	130330.5012	2578.264
584800.2921	130328.5012	2579.813
584802.2921	130328.5012	2579.109
584804.2921	130328.5012	2578.478
584798.2921	130326.5012	2580.259
584800.2921	130326.5012	2579.521
584794.2921	130324.5012	2581.001
584796.2921	130324.5012	2580.48
584798.2921	130324.5012	2579.892
584790.2921	130322.5012	2581.961
584792.2921	130322.5012	2581.235
584794.2921	130322.5012	2580.556
584788.2921	130320.5012	2582.366
584790.2921	130320.5012	2581.602
584784.2921	130318.5012	2583.738
584786.2921	130318.5012	2582.883
584788.2921	130318.5012	2581.947
584782.2921	130316.5012	2584.111
584784.2921	130316.5012	2583.403
584780.2921	130314.5012	2584.434
584782.2921	130314.5012	2583.805
584780.2921	130312.5012	2584.091
584780.2921	130310.5012	2583.696
584780.2921	130308.5012	2583.406
584780.2921	130306.5012	2583.195
584778.2921	130304.5012	2583.539
584780.2921	130304.5012	2582.946
584778.2921	130302.5012	2583.251
584776.2921	130300.5012	2583.543
584778.2921	130300.5012	2582.837
584774.2921	130298.5012	2583.951
584776.2921	130298.5012	2583.096
584770.2921	130296.5012	2584.9
584772.2921	130296.5012	2584.272
584774.2921	130296.5012	2583.598
585006.2921	130494.5012	2535.835
585006.2921	130492.5012	2535.933
585008.2921	130492.5012	2535.347
585010.2921	130492.5012	2534.67
585012.2921	130492.5012	2534.221
585012.2921	130490.5012	2534.262
585014.2921	130490.5012	2533.793
585016.2921	130490.5012	2533.303
585014.2921	130488.5012	2533.835
585016.2921	130488.5012	2533.446
585014.2921	130486.5012	2534.114
585012.2921	130484.5012	2534.89
585014.2921	130484.5012	2534.401
585012.2921	130482.5012	2535.163
585010.2921	130480.5012	2536.007
585012.2921	130480.5012	2535.431
585008.2921	130478.5012	2536.77
585010.2921	130478.5012	2536.155
585008.2921	130476.5012	2536.85
585006.2921	130474.5012	2537.589
585008.2921	130474.5012	2536.911
585006.2921	130472.5012	2537.748
582440.2921	130202.5012	2817.889
582442.2921	130202.5012	2817.615
582444.2921	130202.5012	2817.466
582440.2921	130200.5012	2817.975
582438.2921	130198.5012	2818.275
582440.2921	130198.5012	2818.076
582438.2921	130196.5012	2818.356
582438.2921	130194.5012	2818.431
582440.2921	130194.5012	2818.283
582440.2921	130192.5012	2818.338
582442.2921	130192.5012	2818.181
582442.2921	130190.5012	2818.267
582442.2921	130188.5012	2818.42
582440.2921	130186.5012	2818.833
582442.2921	130186.5012	2818.563
582434.2921	130184.5012	2819.841
582436.2921	130184.5012	2819.694
582438.2921	130184.5012	2819.506
582440.2921	130184.5012	2819.108
582434.2921	130182.5012	2819.882
582434.2921	130180.5012	2819.933
582432.2921	130178.5012	2820.241
582434.2921	130178.5012	2820.038
582432.2921	130176.5012	2820.597
582432.2921	130174.5012	2821.072
582430.2921	130172.5012	2821.895
582432.2921	130172.5012	2821.425
582430.2921	130170.5012	2821.977
582430.2921	130168.5012	2822.024
582430.2921	130166.5012	2822.119
582430.2921	130164.5012	2822.281
582430.2921	130162.5012	2822.497
582430.2921	130160.5012	2822.684
582430.2921	130158.5012	2822.797
582428.2921	130156.5012	2823.143
582430.2921	130156.5012	2822.866
582426.2921	130154.5012	2823.693
582428.2921	130154.5012	2823.262
582424.2921	130152.5012	2824.307
582426.2921	130152.5012	2824.021
582422.2921	130150.5012	2824.654
582424.2921	130150.5012	2824.421
582420.2921	130148.5012	2825.057
582422.2921	130148.5012	2824.617
582418.2921	130146.5012	2825.5
582420.2921	130146.5012	2824.879
582418.2921	130144.5012	2825.522
582416.2921	130142.5012	2826.166
582418.2921	130142.5012	2825.542
582414.2921	130140.5012	2826.439
582416.2921	130140.5012	2826.017
582412.2921	130138.5012	2826.583
582414.2921	130138.5012	2826.314
582410.2921	130136.5012	2826.74
582412.2921	130136.5012	2826.443
582408.2921	130134.5012	2826.992
582410.2921	130134.5012	2826.593
582406.2921	130132.5012	2827.274
582408.2921	130132.5012	2826.861
582406.2921	130130.5012	2827.166
582404.2921	130128.5012	2827.228
582406.2921	130128.5012	2826.973
582402.2921	130126.5012	2827.232
582404.2921	130126.5012	2827.07
582400.2921	130124.5012	2827.265
582402.2921	130124.5012	2827.073
582400.2921	130122.5012	2827.102
582398.2921	130120.5012	2827.261
582400.2921	130120.5012	2826.91
582398.2921	130118.5012	2827.083
582396.2921	130116.5012	2827.554
582398.2921	130116.5012	2826.928
582396.2921	130114.5012	2827.341
582396.2921	130112.5012	2827.182
582396.2921	130110.5012	2827.039
582396.2921	130108.5012	2826.916
582396.2921	130106.5012	2826.846
582396.2921	130104.5012	2826.856
582396.2921	130102.5012	2826.968
582394.2921	130100.5012	2827.679
582396.2921	130100.5012	2827.116
582394.2921	130098.5012	2827.829
582394.2921	130096.5012	2827.918
582396.2921	130096.5012	2827.32
582396.2921	130094.5012	2827.463
582396.2921	130092.5012	2827.742
582398.2921	130092.5012	2827.192
582398.2921	130090.5012	2827.538
582398.2921	130088.5012	2827.642
582398.2921	130086.5012	2827.633
582400.2921	130086.5012	2827.313
582400.2921	130084.5012	2826.998
582402.2921	130084.5012	2826.583
582400.2921	130082.5012	2826.719
582400.2921	130080.5012	2826.59
582400.2921	130078.5012	2826.485
582402.2921	130078.5012	2826.193
582402.2921	130076.5012	2826.221
582404.2921	130076.5012	2826.014
582404.2921	130074.5012	2825.991
582404.2921	130072.5012	2825.969
582404.2921	130070.5012	2825.998
582404.2921	130068.5012	2826.051
582406.2921	130068.5012	2825.74
582406.2921	130066.5012	2825.754
582408.2921	130066.5012	2825.507
582410.2921	130066.5012	2825.341
582410.2921	130064.5012	2825.368
582412.2921	130064.5012	2825.171
582412.2921	130062.5012	2825.257
582410.2921	130060.5012	2825.63
582412.2921	130060.5012	2825.405
582406.2921	130058.5012	2826.583
582408.2921	130058.5012	2826.169
582410.2921	130058.5012	2825.864
582406.2921	130056.5012	2826.887
582408.2921	130056.5012	2826.414
582408.2921	130054.5012	2826.635
582410.2921	130054.5012	2826.248
582410.2921	130052.5012	2826.406
582412.2921	130052.5012	2825.998
582414.2921	130052.5012	2825.551
582416.2921	130052.5012	2825.112
582418.2921	130052.5012	2824.658
582426.2921	130052.5012	2823.459
582428.2921	130052.5012	2823.187
582418.2921	130050.5012	2824.829
582420.2921	130050.5012	2824.349
582426.2921	130050.5012	2823.417
582428.2921	130050.5012	2823.146
582430.2921	130050.5012	2822.813
582432.2921	130050.5012	2822.445
582434.2921	130050.5012	2822.206
582436.2921	130050.5012	2822.021
582420.2921	130048.5012	2824.544
582422.2921	130048.5012	2824.109
582424.2921	130048.5012	2823.761
582426.2921	130048.5012	2823.435
582436.2921	130048.5012	2821.992
582438.2921	130048.5012	2821.822
582420.2921	130046.5012	2824.723
582422.2921	130046.5012	2824.252
582436.2921	130046.5012	2821.985
582438.2921	130046.5012	2821.829
582436.2921	130044.5012	2821.978
582436.2921	130042.5012	2821.991
582436.2921	130040.5012	2821.983
582452.2921	130294.5012	2826.247
582452.2921	130292.5012	2825.99
582454.2921	130292.5012	2825.698
582454.2921	130290.5012	2825.243
582456.2921	130290.5012	2825.117
582458.2921	130290.5012	2825.034
582460.2921	130290.5012	2824.845
582462.2921	130290.5012	2824.567
582462.2921	130288.5012	2823.96
582464.2921	130288.5012	2823.805
582466.2921	130288.5012	2823.708
582466.2921	130286.5012	2823.428
582468.2921	130286.5012	2823.331
582468.2921	130284.5012	2823.028
582470.2921	130284.5012	2822.912
582470.2921	130282.5012	2822.371
582472.2921	130282.5012	2822.29
582472.2921	130280.5012	2821.842
582472.2921	130278.5012	2821.673
