,X,Y,alt
668645,2818,929,-33.37919916985493
1420165,2398,625,-3.05434494947076
170717,2923,1205,24.481294072450964
1902153,2290,393,32.866319461360945
1747593,687,472,27.287037437141862
732377,2321,903,-2.434498755028926
729883,2335,904,7.201970463371254
1258738,1987,691,30.241614416371704
226467,2590,1163,-20.600586055765234
1033289,1081,784,-4.717651148558616
773438,2986,887,-35.01862261576025
1634417,1763,527,28.25896229412774
1554154,2291,565,-6.7610538876579085
123760,2811,1245,12.48904735651331
222377,195,1165,4.766698203322903
1739418,571,476,36.28415536450211
39649,2577,1388,4.505666884017501
915879,1864,831,15.018824704125109
602805,1565,957,0.7103227773841354
147559,906,1221,60.3924675334697
1127081,2312,746,-17.344555070313163
1655728,1854,517,29.39660544042181
370338,2435,1073,-8.101476682692464
1346359,2190,655,-13.643833075063412
2019146,1833,327,7.4744171808079045
716190,1144,909,-1.882472004653664
958443,1162,814,-10.49758739031904
1012489,2494,793,2.861006633501802
1132203,2618,744,-16.889724507588653
915188,1173,831,-8.211949199159335
1047,2825,1533,12.084436802383152
1123598,1239,747,-23.02422354282544
1068663,2155,770,34.447684587760705
1843742,2474,424,13.726757709318917
307467,1931,1108,-12.71349102046588
1820757,727,435,9.493772010412158
467792,2767,1022,-13.697541073192951
589064,1170,963,2.927981856221777
399134,3103,1058,-34.05532510693001
1596261,1991,545,24.904051379664452
1015240,2769,792,-16.230658396378658
607431,1708,955,-4.94389344305273
241882,2808,1153,6.916229671075598
2040344,1064,314,-9.85310612857802
477384,2575,1017,4.923658214861916
1314212,1373,668,-42.14335483669447
2011983,1501,331,0.05784105964721675
135300,2873,1231,15.09141105043409
333365,2665,1093,-2.320572474309756
1740581,1734,476,15.929129025307702
1333915,1698,660,19.397049123355828
358487,1773,1079,-13.454238593238642
2069517,1996,297,1.8669929314924048
1410351,2638,629,24.31648813710308
834406,2779,863,-26.678257659447354
1158276,2275,733,-17.167973317369615
500798,2016,1005,24.21786129469001
1695797,2006,498,12.935954968900205
1463489,2475,608,-3.1436889422520835
1765811,877,463,-15.284521087021858
1771084,2164,461,-6.95688333739372
1222236,1350,706,-40.05918388459531
921254,2139,829,33.69609446015784
1282695,1633,681,7.1733524834426134
135344,2917,1231,27.247947973913142
1367485,1912,646,32.97400354863066
301163,1761,1112,-18.962150839186506
968685,1246,810,-14.613415440458994
1241222,1180,698,-40.0844040444872
704946,2359,914,18.7821497819009
176005,1773,1200,-74.17035620378192
405179,1591,1054,-4.149348958816972
1518537,1477,582,-12.6969986956924
2032969,2096,319,3.246834109336305
1454824,1389,611,-19.85874808191602
1739401,554,476,33.03289336908074
422296,1593,1045,-2.0338323237756413
472503,1628,1019,-4.992461569864645
1684222,877,503,-23.524662392805112
1095718,2424,759,9.428212447679016
1470114,1574,605,7.79063057018584
1004359,1803,796,14.308088406631214
1691987,2364,500,5.319617298282537
1053150,1313,776,-22.8010756351091
314334,2835,1104,-8.829181270420122
758378,3107,893,-13.82615315381372
657364,1101,933,16.15829563637817
1330466,3067,662,10.284039124386709
2168846,2375,230,-39.389508361394746
262318,1412,1138,-17.832685566695545
899891,1243,837,-18.499147129434277
747168,2008,897,7.272175756063916
411366,2078,1051,31.999623306777266
978933,1373,806,-22.028871982088276
1912320,1345,387,0.19308541261398204
449418,1775,1031,1.5862844027528809
1212463,1165,710,-32.71025890362853
753037,2823,895,-23.255100623990074
1726741,2087,483,-4.601872589595587
51365,3036,1365,-1.9108710440359573
105356,2520,1273,16.548718685817676
1216192,2495,709,-3.7129541460872133
1428899,1029,621,-27.758764029813392
705441,2854,914,-27.180241408581878
1097473,1745,758,10.22795441424023
1577196,2051,554,4.5825691593199736
150598,1109,1219,39.54298817870904
305004,2817,1110,-8.543768414614533
2225967,2304,39,-74.62231331231442
1433737,223,619,-4.852939358268031
1294411,1118,676,-23.951433931236352
860824,3471,853,-55.73731844396207
586002,2524,965,19.231294678882477
2177297,1446,217,6.882947739085466
742028,1912,899,15.17581480216677
1528652,1393,577,-13.437136050824847
159447,2557,1213,-10.198680143638285
115319,2549,1257,9.498754496259153
1138550,1750,741,9.240636165116484
1484080,2166,599,-9.365566131373726
659472,3307,933,27.997015902464227
619007,2005,950,21.538968606561866
1904055,2333,392,37.669711815570736
1940901,762,371,21.499123622844763
732508,2452,903,17.87872604058657
1353168,1874,652,21.9609338337209
2179249,2336,214,-40.68459111915081
1267715,1267,687,-17.88947954172272
1236488,1230,700,-33.59127255584963
1692243,534,499,29.84596041980194
1407575,2380,630,7.294114548248672
1519641,2581,582,32.7805034889725
770065,2132,888,35.07791808938964
1959671,1603,361,4.363313089325402
1962405,778,359,23.505251824026345
1456259,2824,611,58.3816569482301
1227859,2185,704,1.3975825704660565
228458,3025,1162,10.209323863913141
1051177,1790,777,12.008020851492802
951637,1984,817,10.157037721366578
1625858,1724,531,27.950608851168454
385013,2150,1065,24.42190380127977
1131189,1604,744,-2.67665604917147
1100546,2385,757,-5.492079442925387
627358,1244,946,-8.910244863186563
510849,1838,1000,14.243574965673815
21551,2814,1434,16.49256349968664
595242,2913,961,-19.906952971543433
1436065,4,618,29.101285373320025
1545164,1544,569,7.544305839684512
2118493,896,266,-0.83528441929775
2050862,1553,308,-2.016140359549354
921552,2437,829,7.749831620164969
323259,1626,1098,-23.78541199925212
1430047,2177,621,-19.953894187741753
1325133,2571,664,-6.532660736039816
1925617,1807,380,2.6446025996051503
1232314,1846,702,8.76762818617226
1822353,2323,435,39.46623603392436
1687079,1638,502,14.894618502219146
2200873,2322,157,-41.18589416654868
1424775,1980,623,19.944970976271634
524681,3419,994,22.033833706421774
1090892,2465,761,8.948163023283087
645437,3331,939,32.47505427739816
1407915,2720,630,36.638656466923294
326781,1592,1096,-27.320902353445945
1712316,1983,490,18.050729637859604
154458,701,1216,61.9610439436824
699405,1790,916,7.381712472651543
802786,1969,875,17.58465848054948
378321,2951,1069,-8.186000934646472
806726,3351,874,-2.802500190333376
491868,3395,1010,15.438841560331184
595214,2885,961,-29.371266316328274
875557,2716,847,-16.548586477605568
751598,1384,895,-10.374389120966498
762098,1762,891,-0.8706761253483819
695704,3040,918,-36.82823597358765
1502212,1351,590,-26.229941868450624
142412,2498,1225,-35.57458176687578
1595525,1255,545,-36.28544759032957
886329,3149,843,34.950320730853946
1245081,2651,697,-5.12680194674067
1511107,2118,586,2.015592209330862
779671,1674,884,-5.2645803554873964
1045213,3182,780,13.098587701393171
1627142,876,530,-25.270196080515234
86776,2968,1304,23.56459760114467
1093765,2904,760,6.919869083684716
196822,2679,1183,10.697829289951642
757458,2187,893,21.51140654245637
1580925,1566,552,15.45369852212616
1549548,1812,567,31.17837697932464
258803,2499,1141,-34.99439969170635
1382513,2536,640,-5.416508820916988
446100,2316,1033,-35.65434309023749
1915904,1247,385,-1.3773207526242004
168940,1818,1206,-66.09341405842088
98739,2691,1284,25.549100021110917
852840,3216,856,25.407616920334476
221165,1453,1166,-24.350835708665272
513424,2349,999,-27.6848727384654
138637,2702,1228,16.745562589347628
28455,2824,1415,3.1720338350296515
1197753,3262,717,-44.25071132096082
757448,2177,893,23.9952351865727
1668824,2281,511,-3.076971634817255
1918509,2016,384,8.7269321229669
991007,3406,802,-76.21090731447748
1359147,3103,650,-8.029853909941266
149793,2789,1220,16.540243628189728
753970,1228,894,-3.3635386665127953
2005037,1427,335,-8.896089466605645
1786064,1278,453,-14.157959477531222
1294424,1131,676,-25.200985950257746
9436,2804,1477,26.25469443676684
460310,3016,1026,-24.443935396996494
177391,2691,1199,14.338949896186023
1743034,2169,475,-5.018724312797076
2085412,1537,287,3.866301265702532
555954,2833,979,-26.951196674129733
1753065,2141,470,-2.258914668351281
878151,2725,846,-11.93688230795442
927793,1041,826,14.599493323100887
631739,3464,945,-11.303955231109285
450391,2748,1031,-17.453140540786535
652848,1299,935,-5.4583499350997045
207379,262,1175,22.57305326257392
632691,1995,944,20.32183454465985
769984,2051,888,12.674900633243851
1190592,3309,720,-82.34510796538643
968037,3135,811,37.93482211575929
1389143,1629,637,2.4735675760834965
810867,2370,872,13.176924099635016
1774859,1959,459,4.1553001667584795
1902625,903,392,-2.5148403711414176
1438520,2965,618,28.7068136656726
81811,2865,1312,11.124194929878286
1209489,2993,712,45.56311683459717
496910,2176,1007,26.80305609227389
143641,1229,1224,6.485720659564322
988629,101,802,10.03175898462905
1423215,2938,624,39.10957709209106
1711549,1216,490,-22.150768539347155
209875,2728,1174,15.548975662207795
886899,1134,842,-5.456867257765225
478669,1884,1016,15.115397932041105
602288,3426,958,6.555090470968025
1438507,2952,618,35.47341888906976
89824,2969,1299,26.11161664030169
1373803,1050,643,-24.860738819646485
411036,1748,1051,-8.303768848276832
2120615,1434,265,7.231177908811787
108974,3044,1268,8.11473699041835
2219688,2170,83,-55.358286398663495
2022976,2259,325,12.679292810814786
2007452,2119,334,16.218358889433148
355235,2248,1081,-29.520001602488264
275825,1940,1129,-32.87543053367153
87095,2678,1303,24.05420618680637
861709,1778,852,-1.144995028078938
12143,2879,1466,19.04597092899394
1625243,1109,531,-19.212526682879343
315479,2161,1103,7.296109955595966
1790684,1951,451,1.6245108690118286
2200205,2300,159,-40.93938936218865
588444,2761,964,-34.174281783467904
2051950,975,307,-1.4827050045896613
2013447,1254,330,5.835512314705284
47587,2830,1372,1.7000264135085672
189304,2964,1189,19.408787615595884
1342386,2982,657,41.64696445141408
860080,2727,853,-16.691181101859456
1098686,2958,758,28.378003901792
236913,1868,1156,-52.52621796568337
360644,2065,1078,18.977412238302804
1155254,1651,734,1.1306160322415053
1142946,1341,739,-38.7590289425234
1961004,1155,360,-15.734538837161836
2087534,2034,286,-0.0554863883426151
25065,2818,1424,12.43657515580935
1644206,938,522,-14.149524386481517
256865,1572,1142,-45.21919808132316
2151828,1554,244,0.4223072709610278
1730764,2042,481,10.967569456903675
1569838,1039,557,-21.963195280816763
960936,1114,813,-6.296684129989899
57563,2802,1353,4.093409503698695
1344353,2565,656,-6.363342972685132
1465051,1523,607,1.027309428722674
541336,3269,986,-4.728501409585988
1503352,2491,590,1.4081117118430484
2153725,2279,243,-19.980327660846797
513977,2902,999,-20.852645119137833
643593,1367,939,-12.898497502828377
2201764,2255,154,-32.40414564614002
75347,3064,1323,-5.1701565910966565
1941762,1623,371,4.693674018282763
1269099,2651,687,-8.782236912855296
618402,1400,950,-4.174287927836758
342468,2506,1088,-9.834717080762857
353820,2696,1082,-12.894077285932326
993381,3281,801,-6.530844770024942
111081,2668,1264,21.676910411680637
1476562,1285,602,-30.778827863226525
1863473,1203,413,-6.533578309669338
1504783,1878,589,31.797716588529966
2181192,2322,210,-44.118579999691065
585277,1799,965,8.409202218679638
1226735,1061,704,-17.3435812623934
684513,1683,922,-10.884950036247119
2100623,2191,278,17.11266037180758
2061607,2336,302,-4.757640774068932
1074375,2993,768,33.17114665965482
544380,1900,984,9.32811300524736
1866921,858,411,2.114483696968364
2213857,2133,110,-39.630041262078066
1465426,1898,607,35.529573946529126
136305,2772,1230,9.842299734742937
240982,1476,1153,-32.03088447602113
1683485,2236,504,-3.934454724385887
1403744,1068,631,-27.335866957247617
1201792,2497,715,-2.795015387908734
817579,1376,869,-16.362648295763393
805163,1788,874,0.8245069788126784
1264783,3189,689,-25.645888937661766
457488,2124,1027,26.165912316410868
1222539,1653,706,5.741508840558254
730129,2581,904,1.6277172968570994
2157420,1987,240,-7.20605175862238
93712,2581,1292,20.776232682969294
696973,1836,917,10.539878048553874
943885,1863,820,19.441056801805644
406101,2513,1054,-9.176703537467347
2099881,1449,278,9.813854280554551
1849330,2310,421,39.67432093474872
1999514,1080,338,-15.88141866759679
1118999,1465,749,-12.608206338980835
137031,1222,1229,12.800857165826528
1665727,1291,512,-31.803197145714876
1425246,2451,623,-0.14376298895422224
155090,1348,1216,-1.7891148171966051
2062454,1530,301,6.730538137216627
2208969,2108,129,-25.523509982249834
731965,1909,903,12.143593941616928
1948806,1467,367,-8.548935951080693
1111529,1244,752,-22.41650310914747
1927625,1990,379,8.352020620321582
523203,1754,994,7.388850113605258
1482208,2489,600,0.41524306429937496
483466,2715,1014,-20.82626821660142
2080372,1382,290,-10.471517865717487
1884263,1222,402,-6.201868037905115
472829,1954,1019,20.579488547305573
639514,1917,941,3.4018218549899757
1395014,2440,635,0.7371231778129186
101292,2780,1280,14.195095389973176
2017817,2208,328,29.259732268913922
412347,3059,1051,-24.41723762405536
708727,1161,912,-1.8714180368278903
1728333,1643,482,26.330620154981716
590146,2252,963,-5.273280407423954
1528412,1153,577,-35.21612850501515
278568,1743,1127,-33.71390309733306
543796,1316,984,-6.691434178549116
1319719,2013,666,23.24868730315211
1418461,91,625,33.66176420524744
1310060,2097,670,21.155225740792048
1708943,667,491,55.01296725814973
552434,1448,980,-1.832369722335443
1176775,1530,725,-9.940362788027869
1028326,99,786,2.548160045341774
1760168,1225,466,-17.445625860682412
396326,2179,1059,7.4250325395460095
18837,2721,1442,12.530862627545048
1583230,1741,551,30.29144126725123
1587629,1877,549,34.65016066112639
1226918,1244,704,-24.894771907556333
1996706,1734,340,5.131127207424925
1458703,2741,610,44.85401825698136
1291232,2836,678,41.20276332241065
241970,2896,1153,7.15801926979475
1587987,2235,549,-1.8079361754103047
1683794,2545,504,48.2015632193411
729393,1845,904,18.703776298869343
273690,3083,1131,-25.579437990269525
587987,2304,964,-8.813062002068364
1686375,934,502,-15.959649440389512
2009900,1132,332,-16.591901925185994
636184,3316,943,29.62936505243897
1970265,1551,355,4.09822902619544
1836290,791,427,-1.1280034557430554
2075850,1765,293,14.189000419666627
1717332,844,487,-17.258995607745874
1145405,1402,738,-19.884509641137356
282791,1518,1124,-30.53653869537493
1687350,1909,502,7.502011790603319
1631720,1193,528,-31.6933515460928
117953,2637,1253,10.674315634090817
1505158,2253,589,2.091163081807281
1678796,1743,506,25.072506146449996
2100128,1696,278,10.653739486215272
580648,1568,967,3.134389507317337
70055,2580,1331,13.570526902210531
326560,1371,1096,-19.598531404696132
556336,3384,979,23.130010629593926
450011,2368,1031,-36.46851246092592
1803399,914,444,-23.072980699796062
1966796,1621,357,2.7177088798480327
877275,1849,846,14.538047816789913
1171966,1548,727,-11.553158398973665
779606,1609,884,-22.351932671245322
3295,2892,1512,19.80727589034086
643432,1206,939,-13.39098715797445
197002,2859,1183,7.399884948172257
1556405,2453,564,7.061530280903298
128076,2711,1239,19.410365939827898
1945432,1687,369,1.6315740683644435
523432,1983,994,21.805923101992903
526527,2997,993,-17.368847258583628
1404971,2295,631,3.7875786719177995
450803,1230,1030,12.6242478930576
1174325,1492,726,-10.062408190080987
2179907,1995,212,-17.142001800321395
1117406,2287,750,-21.158821543717295
